title,body_text,hashtags
[학부] 2025-2학기 생활비장학금 신청 안내,"학부
	

		
		
	
	
		





//<![CDATA[
  var resPath = '/_custom/yuhs/resource/', isEditorImageUpload = 'true' == 'false'? false: true, clientId = 'yuhs', boardTy = 'board00_yuhs_common', boardNo = '948', siteId = 'medicine';
//]]>


	
		
















	
		
		
		
			
			
			
		
		




	
	
	
	
	
		
			[학부] 2025-2학기 생활비장학금 신청 안내
			

					
					
						
						
							
								
									관리자
								
								
								
								
						
					

				
				
				
				2025-09-15
				
				
				
				조회수 1414
				
				
				
				
			
		
		
		
		
		
		
			
				
					
						
							
								(작성양식) 2025-2학기 생활비장학금 신청서.hwp
							
						
					
				
			
		
	 
	
	
	
	
		
			[학부] 2025-2학기 생활비장학금 신청 안내의과대학에서는 등록금 외 생활비 지원이 필요한 재학생들을 위하여 아래와 같이 생활비장학금을 지원하고자 합니다. 지원이 필요한 학생들은 아래의 사항을 참고하여 신청하시기 바랍니다.신청기간9월 15일(월) ~ 9월 24일(수) 16시 (기한 엄수)지원자격2025-2학기 의과대학 재학생경제사정으로 생활비장학금 지원이 필요한 자정기적으로 타 생활비장학금을 지급받지 않는 자선발인원약간 명신청방법생활비장학금 신청서(첨부 양식) 작성 후 파일로 저장하여 이메일로 송부제출처 : mc100@yuhs.ac선정자 발표선정된 학생에게 개별 안내 예정장학금 지급일미정(11월 이후)안내※ 장학금 수혜 이후 휴학 시 장학금이 취소되며, 장학금을 반납해야 함※ 문의 : 의과대학 학생부 (T.02-2228-2022)
		
				
	
	
	
		
		
		
		
















	
	
		
			 TAG
			
				
					장학금
				
					생활비
				
					학부
								
				
					장학금
				
					생활비
				
					학부
								
			
		
	
	


	
	



	
	





	
	
	
	
	
	
	
	
	
		
		
		
		
		
		
			









	
	
	
	
	목록
 
	
	

	

	
	

	
	

	
	

		


			
			
		
		
		

		
		
		
			
			


	
		
		
			이전글2025학년도 2학기 장학금 신청 안내
		
	
	
		
		
			다음글봉사활동 이수인증제 중간점검 안내",#장학
[필수] 2025학년도 의학과 2학년 <필수예방접종 사전 검진(채혈) 실시 안내>,"학부
	

		
		
	
	
		





//<![CDATA[
  var resPath = '/_custom/yuhs/resource/', isEditorImageUpload = 'true' == 'false'? false: true, clientId = 'yuhs', boardTy = 'board00_yuhs_common', boardNo = '948', siteId = 'medicine';
//]]>


	
		
















	
		
		
		
			
			
			
		
		




	
	
	
	
	
		
			[필수] 2025학년도 의학과 2학년 <필수예방접종 사전 검진(채혈) 실시 안내>
			

					
					
						
						
							
								
									관리자
								
								
								
								
						
					

				
				
				
				2025-09-22
				
				
				
				조회수 619
				
				
				
				
			
		
		
		
		
		
		
			
				
					
						
							
								2025년_의학과 2학년_예방접종_사전검사(채혈)_실시_안내.pptx
							
						
					
						
							
								My세브란스앱_의대_학생_검진_예약_방법.pptx
							
						
					
						
							
								면역력_및_감염상태_확인_세부기준(채혈).pdf
							
						
					
				
			
		
	 
	
	
	
	
		
			[필수] 2025학년도 의학과 2학년 <필수예방접종 사전 검진(채혈) 실시 안내>의과대학에서는 학생들의 건강증진을 목적으로 건강검진과 예방접종을 시행하고 있습니다.2020.1.1.부터 세브란스병원 실습생에 대한 감염관리실의 '면역력 및 감염상태 확인'이 강화되어 아래와 같이 필수예방접종 사전 검진(채혈)을 실시하오니 첨부 파일을 확인하고 2025년도 의학과 2학년 학생들은 반드시 참여하시기 바랍니다.대상의학과 2학년 학생 [2026학년도 임상실습 대상 학생(트랙2)]일시2025년 10월 13일(월) ~ 30일(목)월,수,목 07:30~08:30장소제중관 2층 직업환경의학과 건강진단실(예방접종 증명서를 출력하여 검진 당일 제출한 후 검사받아야 함.)주의사항사전에 My세브란스앱에서 검진일을 반드시 예약한 후 검사받으시기 바랍니다.(예약 메모 시 ‘의대예방접종’으로 기재하여 예약)준비사항금식 필요 없음.예방 접종력 증빙 서류 제출 : ‘예방접종 증명서’를 검진일에 제출해야 하며, 미제출 시 접종력 없는 것으로 간주할 예정임.※ 예방접종도우미(https://nip.kdca.go.kr/irhp) : 전자민원서비스 → 예방접종 증명서 → A형간염/Tdap/MMR선택 → 발급사전 검진(채혈) 후 확인 서류'예방접종 검진결과 보고서'는 검진일 기준 14일 이내 개인 메일에서 출력할 수 있음.(학생포탈시스템에 등록되어 있는 메일 주소로 개별 발송함.)'예방접종 검진결과 보고서'를 출력하여 이후 실시하는 필수예방접종 1차 진료 시 세브란스병원 가정의학과에 제출해야 함.(필수예방접종 1차 진료 일자는 추후 안내할 예정임.)문의전화의대 학생부 (02-2228-2023)연세대학교 의과대학장
		
				
	
	
	
		
		
		
		
















	
	
		
			 TAG
			
				
					의학과
				
					필수예방접종
				
					채혈
				
					사전검진
								
				
					의학과
				
					필수예방접종
				
					채혈
				
					사전검진
								
			
		
	
	


	
	



	
	





	
	
	
	
	
	
	
	
	
		
		
		
		
		
		
			









	
	
	
	
	목록
 
	
	

	

	
	

	
	

	
	

		


			
			
		
		
		

		
		
		
			
			


	
		
		
			이전글봉사활동 이수인증제 중간점검 안내
		
	
	
		
		
			다음글[통일보건의료센터] 제11회 세브란스 통일의 밤 - 숏폼 영상 공모전 참여 안내 [접수 기한: 11월 12일(수)까지]",#일반
2025-2학기 국가장학금 2차 신청 [트랙2 참여자 포함],"학부
	

		
		
	
	
		





//<![CDATA[
  var resPath = '/_custom/yuhs/resource/', isEditorImageUpload = 'true' == 'false'? false: true, clientId = 'yuhs', boardTy = 'board00_yuhs_common', boardNo = '948', siteId = 'medicine';
//]]>


	
		
















	
		
		
		
			
			
			
		
		




	
	
	
	
	
		
			2025-2학기 국가장학금 2차 신청 [트랙2 참여자 포함]
			

					
					
						
						
							
								
									관리자
								
								
								
								
						
					

				
				
				
				2025-08-19
				
				
				
				조회수 1536
				
				
				
				
			
		
		
		
		
		
		
	 
	
	
	
	
		
			2025-2학기 국가장학금 2차 신청 [트랙2 참여자 포함]2025년 2학기 국가장학금 2차 신청 일정을 아래와 같이 안내합니다.트랙2 참여자도 교내외장학금 신청에 필요한 25-2학기 소득분위 산정을 위하여 국가장학금을 반드시 신청하시기 바랍니다.    ※ 25-2학기 국가장학금을 신청하지 않은 트랙2 참여자는 추후 교내외장학금 신청이 불가함    ※ 25-2학기 교내외장학금 신청은 추후 공고 예정신청 대상재학생, 편입생, 재입학생, 복학생 등 모든 대학생 (트랙2 참여자 포함)※ 재학생은 1차 신청이 원칙이며, 재학 중 2회에 한해 2차 신청으로 수혜 가능신청 기간8. 13. (수) 9시 ~ 9. 10. (수) 18시서류제출 및 가구원 동의기간8. 13. (수) 9시 ~ 9. 17. (수) 18시※ 신청자는 서류 제출 및 가구원 동의를 모두 완료해야 최종 신청이 완료됨신청 방법한국장학재단 홈페이지 및 모바일앱에서 신청 가능한국장학재단 홈페이지 : http://www.kosaf.go.kr신청 문의 : 한국장학재단 상담센터 TEL. 1599-2000유의사항트랙2 참여자를 포함하여 교내외장학금을 신청하고자 하는 모든 학생은 2025-2학기 국가장학금 신청에 따른 소득분위 정보가 필수입니다. 2025-2학기 교내외장학금 신청을 희망하는 학생은 반드시 국가장학금을 기한 내에 신청하시기 바랍니다.※ 2025-2학기 교내외장학금 신청은 추후 공고 예정
		
				
	
	
	
		
		
		
		
















	
	
		
			 TAG
			
				
					국가장학금
				
					트랙2
				
					교내외장학금
				
					한국장학재단
								
				
					국가장학금
				
					트랙2
				
					교내외장학금
				
					한국장학재단
								
			
		
	
	


	
	



	
	





	
	
	
	
	
	
	
	
	
		
		
		
		
		
		
			









	
	
	
	
	목록
 
	
	

	

	
	

	
	

	
	

		


			
			
		
		
		

		
		
		
			
			


	
		
		
			이전글2025학년도 2학기 의과대학 복학 안내
		
	
	
		
		
			다음글2025학년도 2학기 장학금 신청 안내",#장학
[학부] 2025-2학기 자율경비 선택기간 및 방법 안내,"학부
	

		
		
	
	
		





//<![CDATA[
  var resPath = '/_custom/yuhs/resource/', isEditorImageUpload = 'true' == 'false'? false: true, clientId = 'yuhs', boardTy = 'board00_yuhs_common', boardNo = '948', siteId = 'medicine';
//]]>


	
		
















	
		
		
		
			
			
			
		
		




	
	
	
	
	
		
			2025-2학기 자율경비 선택기간 및 방법 안내
			

					
					
						
						
							
								
									관리자
								
								
								
								
						
					

				
				
				
				2025-07-31
				
				
				
				조회수 1358
				
				
				
				
			
		
		
		
		
		
		
	 
	
	
	
	
		
			[학부] 2025-2학기 자율경비 선택기간 및 방법 안내선택기간2025. 8. 1.(금) 09:30 ~ 8. 8.(금) 16:00* 교환학생 대상자는 자율경비 선택대상에서 제외됨선택방법연세포탈서비스 → 학사행정 → 등록 → 자율경비선택유의사항'임시저장' 후 '자율경비 확정' 버튼을 눌러야 고지서에 자율경비가 반영됨선택한 자율경비 항목은 '자율경비 확정' 버튼을 누른 후에는 수정 일체 불가자율경비 미선택시 등록금만 표시된 고지서가 출력됨선택 기간 이후 납부를 희망할 경우 학교 홈페이지에서 각 기관별 연락처를 확인 후 개별 납부(홈페이지 확인: [학사지원]-[등록금]-[등록금명세표]-[자율경비 명세표])
		
				
	
	
	
		
		
		
		
















	
	
		
			 TAG
			
				
					등록금
				
					자율경비
								
				
					등록금
				
					자율경비
								
			
		
	
	


	
	



	
	





	
	
	
	
	
	
	
	
	
		
		
		
		
		
		
			









	
	
	
	
	목록
 
	
	

	

	
	

	
	

	
	

		


			
			
		
		
		

		
		
		
			
			


	
		
		
			이전글2025학년도 2학기 의학과 학사 설명회 [8/4(월) 오후 4시]
		
	
	
		
		
			다음글2025-2학기 의과대학 등록안내",#일반
2025학년도 2학기 장학금 신청 안내,"학부 //<![CDATA[ var resPath = '/_custom/yuhs/resource/', isEditorImageUpload = 'true' == 'false'? false: true, clientId = 'yuhs', boardTy = 'board00_yuhs_common', boardNo = '948', siteId = 'medicine'; //]]> 2025학년도 2학기 장학금 신청 안내 관리자 2025-08-28 조회수 3573 1. 2025-2학기 장학금 신청서.hwp 2. 개인정보동의서(장학금 신청용).hwp 3. 학생봉사활동집계표(기본서식).xlsx 4. 담임반교수추천서(장학금).hwp 2025학년도 2학기 장학금 신청 안내신청 기간9월 1일 (월) 09시 ~ 9월 10일 (수) 16시까지종류교내·외장학금(학교추천), 광혜장학금 [1순위, 2순위 표시]신청 자격2025-2학기 의과대학 재학생 및 복학생 (트랙2 참여자 포함)단, 트랙2 참여자는 반드시 25-2학기 국가장학금을 신청해야 교내장학금 심사 대상이 될 수 있음※ 25-2학기 국가장학금 2차 신청기간 : 8.13.(수) ~ 9.10.(수)방법 : 한국장학재단 홈페이지 및 모바일 앱선발 기준 : 성적, 활동, 경제적 상황, 봉사 등제출서류장학금신청서 1부 (첨부파일)개인정보동의서 1부 (첨부파일)봉사활동집계표 1부 (첨부파일) 및 증빙서류(VMS 발급서류 등)봉사활동 인정 기간 : 2025년 1월~6월실적이 없는 경우 제출할 필요 없음담임반 지도교수 추천서 1부(졸업 혹은 지정기간 계속 장학생은 제출 불필요)형제·자매가 대학에 재학 중인 경우 형제·자매의 재학증명서 제출 (대학원 재학은 해당 안 됨)장학금 신청자의 경제적 상황 관련 정보2025-2학기 한국장학재단 국가장학금 신청자 소득분위 반영※ 국가장학금 미신청자도 장학금 신청 가능 (단, 경제적 상황 항목 점수 미반영)※ 외국 국적자는 의과대학 학생부로 경제적 상황 관련 제출 서류 별도 문의 (희망 시)제출방법학생부 사무실 방문 제출 또는 우편 제출 (이메일 제출 불가)제출 주소 : 우) 03722 서울특별시 서대문구 연세로 50-1 연세대학교 의과대학 1층 학생부 사무실 장학담당자제출기한2025. 9. 10. (수) 16시까지유의 사항장학금은 등록금 고지 시 선감면하지 않고 추후 계좌 지급됨장학금 수혜 후 휴학 시 장학금은 모두 취소되며, 학기 개시 이후에 휴학·자퇴할 경우 장학금 취소 및 반환과 함께 해당 시점까지의 등록금을 직접 납부해야 함1년 이상 지정장학금이 지급되는 것으로 선정된 계속장학생도 반드시 “장학금 신청서”를 제출해야 함 (신청서 미제출시 장학금 지급이 중단될 수 있음)의예과 학기초과자(5학기 이상자)는 장학금 신청 및 지급 불가장학생으로 선정된 학생은 안내에 따라 장학금 기부자에게 감사 편지를 제출해야 함 (개별 안내 예정)장학생은 2025-2학기 등록 현황 및 지급예산 범위 내에서 이루어짐장학금 관련 문의의과대학 학생부 (T. 02-2228-2022 / mc100@yuhs.ac) TAG 장학금 광혜장학금 재학생 트랙2 의예과 장학금 광혜장학금 재학생 트랙2 의예과 목록 이전글2025-2학기 국가장학금 2차 신청 [트랙2 참여자 포함] 다음글[학부] 2025-2학기 생활비장학금 신청 안내",#장학
봉사활동 이수인증제 중간점검 안내,"학부 //<![CDATA[ var resPath = '/_custom/yuhs/resource/', isEditorImageUpload = 'true' == 'false'? false: true, clientId = 'yuhs', boardTy = 'board00_yuhs_common', boardNo = '948', siteId = 'medicine'; //]]> 봉사활동 이수인증제 중간점검 안내 관리자 2025-09-16 조회수 1137 (양식) 의예과 60시간 봉사활동 인정기준표.xlsx 봉사활동 이수인증제 중간점검 안내의과대학 CDP2023 교육과정 개편에 따라, 2023학번 의예과 신입생부터 의예과 이수 조건인 '의예과 봉사활동 이수인증제(60시간)'가 시행됩니다.2025학년도 의예과 2학년 학생은 2026학년도 의학과 진입을 위해 이수 요건을 충족해야 하니, 아래 내용을 꼼꼼히 확인하고 일정에 맞춰 준비해주시기 바랍니다.진행 방법봉사활동 이수인증제 중간점검을 위하여 아래와 같이 봉사 시간 및 확인서를 업로드해주시기 바랍니다.YES3.0에 접속하여 '학생활동' → '사회봉사활동' 메뉴로 이동합니다.이수한 봉사활동 시간과 해당 기관에서 발급받은 봉사활동 확인서를 업로드합니다.기간 및 문의기간 : 2025년 09월 15일(월) ~ 30일(화)문의 : 의과대학 학생부(02-2228-2023)연세대학교 의과대학 TAG 의예과 봉사활동 이수인증제 중간점검 사회봉사활동 의예과 봉사활동 이수인증제 중간점검 사회봉사활동 목록 이전글[학부] 2025-2학기 생활비장학금 신청 안내 다음글[필수] 2025학년도 의학과 2학년 <필수예방접종 사전 검진(채혈) 실시 안내>",#학사
문화미디어 전공 홈페이지 개설 안내,문화미디어 전공 홈페이지 개설 안내 일반 작성자 글로벌인재대학 작성일 2025-09-10 13:44 조회 1084 좋아요 0 싫어요 0 print 인쇄 이전 « UN 국제행사 심포지엄 행사 안내 다음 2025 ACC 글로벌해설사와 함께하는 문화다양성 패밀리데이 » 목록보기 Powered by KBoard,#일반
GLC 신입생을 위한 온라인 튜터링 동영상 강의 안내,"GLC 신입생을 위한 온라인 튜터링 동영상 강의 안내 일반 작성자 글로벌인재대학 작성일 2025-08-13 13:22 조회 1279 GLC 신입생을 위한 온라인 튜터링 동영상 강의 안내신입생 여러분.글로벌인재대학에서는 학생들의 학습을 돕기 위해GLC 온라인 튜터링 동영상 강의를 제공하고 있습니다.튜터링이란 선배가 후배의 공부를 돕는 것으로,온라인 튜터링 동영상 강의는 선배가 진행하는 강의를 동영상으로 제작한 것을 말합니다.GLC 온라인 튜터링 동영상 강의에서는 총 15개의 과목을 제공하며,모든 동영상 강의에서 한국어, 영어, 중국어, 일본어 자막도 함께 볼 수 있습니다.이 동영상 강의는 GLC에서 개설하고 있는 교과목을 미리 살펴보는 데 큰 도움이 됩니다.8월 26일(화)에 진행되는 수강신청 전에 관심 있는 과목을 클릭하여 각 과목이 어떤 내용을 다루는지 미리 확인해 보시기 바랍니다.* GLC 온라인 튜터링 동영상 강의 학습 방법연세대학교 홈페이지 접속 (https://www.yonsei.ac.kr)⇩주요 서비스 중 ‘LearnUs’⇩LearnUsyonsei⇩연세포탈 로그인 ⇩ID 및 비밀번호 입력(ID: 학번 / 비밀번호: 최초는 생년월일 6자리)⇩나의 강좌 ‘GLC 신입생을 위한 온라인 튜터링 동영상 강의’ 글로벌인재대학 학습지원센터 좋아요 0 싫어요 0 print 인쇄 이전 « 제9회 대학생 통상정책 토론대회 안내 다음 연세대 국제처 국제팀 사무보조 조교 모집 (마감) » 목록보기 Powered by KBoard",#학사
GLC 경력지원센터 x GLEAM의 세아상역 진로개발 특강,"GLC 경력지원센터 x GLEAM의 세아상역 진로개발 특강
			
			
			
								
					취업
				
																												
					작성자
					글로벌인재대학
				
				
					작성일
					2025-09-22 11:33
				
				
					조회
					141
				
			
			
			
				
														
			
			
			
									
						좋아요 0
						싫어요 0
					
								
					
print
인쇄
				
			
			
					
		
				
		
							이전
								
					«
					2025년 2학기 GLC Discovery 수습부원 모집
				
							
			
			
다음
								
					2026학년도 대학원 바이오융합공학과 전기 신입생 모집 안내
					»
				
							
		
		
		
			
				목록보기
							
					
		
				
			Powered by KBoard","#행사,#취업"
2026학년도 대학원 바이오융합공학과 전기 신입생 모집 안내,2026학년도 대학원 바이오융합공학과 전기 신입생 모집 안내 일반 작성자 글로벌인재대학 작성일 2025-09-23 16:05 조회 489 좋아요 0 싫어요 0 print 인쇄 이전 « GLC 경력지원센터 x GLEAM의 세아상역 진로개발 특강 다음 2025학년도 2학기 학부 수강과목 철회 안내(Course Withdrawal for Fall Semester 2025) » 목록보기 Powered by KBoard,#학사
GLC 10주년 단편영화 공모전 피드백 세션,"GLC 10주년 단편영화 공모전 피드백 세션
			
			
			
								
					일반
				
																												
					작성자
					글로벌인재대학
				
				
					작성일
					2025-09-30 11:16
				
				
					조회
					78
				
			
			
			
				
														
			
			
			
									
						좋아요 0
						싫어요 0
					
								
					
print
인쇄
				
			
			
					
		
				
		
							이전
								
					«
					[CJ주식회사] SID 신입 Associate Consultant 모집 (~10/13)
				
							
			
			
다음
								
					2025-2학기 TOPIK 시험 준비 워크숍
					»
				
							
		
		
		
			
				목록보기
							
					
		
				
			Powered by KBoard","#행사,#공모전/대회"
2025-2학기 TOPIK 시험 준비 워크숍,2025-2학기 TOPIK 시험 준비 워크숍 일반 작성자 글로벌인재대학 작성일 2025-10-01 14:01 조회 548 좋아요 0 싫어요 0 print 인쇄 첨부파일 신청방법.pdf 이전 « GLC 10주년 단편영화 공모전 피드백 세션 다음 2026년 상반기 주요 고객사 프로젝트 담당자 [신입/정규직] 채용 » 목록보기 Powered by KBoard,"#학사,#행사"
GLC 10주년 단편영화제 공모전,"GLC 10주년 단편영화제 공모전
			
			
			
								
					일반
				
																												
					작성자
					글로벌인재대학
				
				
					작성일
					2025-07-04 14:48
				
				
					조회
					1912
				
			
			
			
				
														
			
			
			
									
						좋아요 0
						싫어요 0
					
								
					
print
인쇄
				
			
			
					
		
				
		
							이전
								
					«
					GLC 10주년 사진&릴스 전시 공모전
				
							
			
			
다음
								
					바른ICT연구소 인턴 채용 안내
					»
				
							
		
		
		
			
				목록보기
							
					
		
				
			Powered by KBoard",#공모전/대회
GLC 경력지원센터 x GLEAM의 한화생명금융서비스 진로개발 특강,"GLC 경력지원센터 x GLEAM의 한화생명금융서비스 진로개발 특강
			
			
			
								
					취업
				
																												
					작성자
					글로벌인재대학
				
				
					작성일
					2025-09-26 17:04
				
				
					조회
					125
				
			
			
			
				
														
			
			
			
									
						좋아요 0
						싫어요 0
					
								
					
print
인쇄
				
			
			
					
		
				
		
							이전
								
					«
					2025학년도 2학기 학부 수강과목 철회 안내(Course Withdrawal for Fall Semester 2025)
				
							
			
			
다음
								
					[CJ주식회사] SID 신입 Associate Consultant 모집 (~10/13)
					»
				
							
		
		
		
			
				목록보기
							
					
		
				
			Powered by KBoard","#행사,#취업"
2025학년도 2학기 학부 수강과목 철회 안내(Course Withdrawal for Fall Semester 2025),"2025학년도 2학기 학부 수강과목 철회 안내(Course Withdrawal for Fall Semester 2025)
			
			
			
								
					학사
				
																												
					작성자
					글로벌인재대학
				
				
					작성일
					2025-09-25 13:07
				
				
					조회
					648
				
			
			
			
				
										2025학년도 2학기 학부 수강과목 철회 안내     2025학년도 2학기 수강신청 과목 중 부득이한 사유로 계속 수강할 수 없는 경우는 다음의 안내에 따라 지정된 기간에 철회하시기 바랍니다.1. 수강철회 기간 : 2025. 10. 13.(월) 09:00 ∼ 10. 15.(수) 23:59     ※ 중간고사 기간 이전에 실시하므로 유의 요망. 기간 종료 후에는 철회신청내역 변경 불가     2. 수강철회 방법 : 연세포탈서비스(학사정보시스템 → 학사행정 → 수업 → 학생 → 수강철회신청)에서 학생이 직접 온라인으로 철회 신청 ※ 상세 방법은 붙임파일 2~6페이지의 이미지 참고     3. 유의 사항   1) 수강과목 철회 후 다른 과목으로 대체 수강신청할 수 없으며, 수강과목 철회 후에도 신청과목이 최소 1과목 이상이 되어야 합니다.    2) 철회한 과목은 성적평가에서 제외되며, 성적증명서에 기재되지 않습니다.3) 수강과목을 철회한 학생은 학칙 제43조 2항에 의하여 학점초과 신청이나 우등생(최우등생, 우등생, 우수생) 및 최우등졸업생, 우등졸업생 대상에서 제외됩니다.   4) 수강철회 후 학사포탈 내 개인시간표에서는 과목이 삭제되지 않으니, 반드시 수강신청 내역 메뉴에서 철회 반영여부를 확인하여야 합니다.      : 수강철회 신청 후 연세포탈서비스(학사정보시스템→ 학사행정→ 수업→ 학생→ 수강신청내역)에서 철회 열에 “Y“표시가 있는 것을 확인)   5) 2013학번 이후 학생이 재수강 횟수를 사용하여 수강신청한 과목을 철회하는 경우, 재수강 횟수는 차감되지 않습니다.   6) 기타 철회 관련 문의는 학사지원팀(02-2123-2090)으로 연락하시기 바랍니다.   7) 철회에 따른 장학금 관련 문의는 학생지원팀(02-2123-8191)으로 문의하시기 바랍니다.     교무처 학사지원팀Course Withdrawal for Fall Semester 2025     1. Course Withdrawal Period: 2025. 10. 13. (Mon) 09:00 ~ 10. 15. (Wed) 23:59   ※ Please note that course withdrawals will take place before the mid-term examination period. Withdrawal application details CANNOT be changed after the specified deadline.         2. How to    Go to Yonsei Portal Services (http://portal.yonsei.ac.kr/) ⇒ Academic Information System ⇒ Academic Information ⇒ Courses ⇒ Student ⇒ Application for withdrawal of course3. Notesa. When a student withdraws from a course, he/she cannot add a new course instead.b. Students must be enrolled in at least one course after the withdrawal becomes effective.c. Withdrawn courses will be exempt from GPA evaluation.d. Withdrawn courses will remain on your personal class schedule timetable.e. From the 2009 academic year, withdrawn courses will not appear on the transcript.f. Students with course withdrawals are not eligible to apply for extra credits in the next semester and for academic honor roll though their GPA may meet the requirements.g. After withdrawing from a course during the designated withdrawal period, verify that the course has indeed been withdrawn by checking the course enrollment list on the Yonsei Portal System.  (Yonsei Portal ⇒ Academic Information System ⇒ Academic Information ⇒ Courses ⇒ Course registration details)h. If a student, admitted in 2013 and thereafter, used course repeat opportunity to enroll a course and withdraws from the course, course repeat opportunity will not be used.i. For information regarding the withdrawal, please contact Academic Support Team at 02-2123-2090.j. For information regarding the scholarship, please contact Student Affairs and Services Service Team at 02-2123-8191.     Academic Support Team, Office of Academic Affairs				
			
			
			
									
						좋아요 0
						싫어요 0
					
								
					
print
인쇄
				
			
			
						
				첨부파일
								붙임1-1-2025-2-수강철회-안내문.pdf
								붙임1-2-Course-Withdrawal-for-Fall-Semester-2025.pdf
							
					
		
				
		
							이전
								
					«
					2026학년도 대학원 바이오융합공학과 전기 신입생 모집 안내
				
							
			
			
다음
								
					GLC 경력지원센터 x GLEAM의 한화생명금융서비스 진로개발 특강
					»
				
							
		
		
		
			
				목록보기
							
					
		
				
			Powered by KBoard",#학사
2025 GLC 10월 콜로퀴움 참가신청,"2025 GLC 10월 콜로퀴움 참가신청
			
			
			
								
					일반
				
																												
					작성자
					글로벌인재대학
				
				
					작성일
					2025-09-02 15:25
				
				
					조회
					945
				
			
			
			
				
														
			
			
			
									
						좋아요 0
						싫어요 0
					
								
					
print
인쇄
				
			
			
					
		
				
		
							이전
								
					«
					[Bloomberg 서울사무소] 사옥 채용 설명회
				
							
			
			
다음
								
					2025-2학기 졸업앨범 촬영 일정 안내
					»
				
							
		
		
		
			
				목록보기
							
					
		
				
			Powered by KBoard",#행사
"[UIC] Aug. 2025 Graduation Commencement (Ceremony, Gown, Album, Diploma, and Group Photo)","Aug 7, 2025  |  Read: 3,804
 ★2025 August Commencement Program (draft).PDF (568.25KB)
Updated as of 2025.8.28: 
Graduation Album is not distributed from Campus.  Contact: 세븐칼라사진  if you have questions on your album pick ☎ 02-776-6666 (Weekdays 9:00–18:00, Closed on weekends & holidays)
Proxy Pickup Request Form  newly included (refer to 1.A.5. & 2.C.4) 
Group Photo:  if you want to participate, please  arrive at least 10 minutes before the scheduled photo time (refer to 2.B.3.)
* Please refer to the Notification of August 2025 Graduation Approval Status for your individual graduation result.
[UIC] Aug. 2025 Graduation Commencement (Ceremony, Gown, Album, Diploma, and Group Photo)
Congratulations on your upcoming graduation! This notice outlines key graduation activities and logistics for August 2025 graduates. Please carefully review the following sections:
Pre-graduation preparations (gown & album pickup)
Graduation day schedule (ceremony, group photos, gown return, diploma pickup)
-       Graduation Ceremony: August 29(Fri) 11AM, @Main Auditorium (대강당)
While UIC does not hold a formal college-level commencement in August, we are pleased to offer a group photo and light gathering opportunity, newly added based on student feedback to commemorate this meaningful milestone. (Please refer to 2.B. for more details)
   1.     Pre-Graduation Preparation
  A. Graduation Gown and Cap Pickup
       1)              Dates: August 25 (Mon) – 29 (Fri)
       2)              Time: 10:00 AM – 4:00 PM
       3)              Venue: Room 204, Daewoo Hall Annex (대우관별관), Sinchon Campus
       4)              Items to Bring:
-          Yonsei Student ID card (physical or mobile)
       * If student ID card is unavailable: your photo ID card (driver’s license, ARC, etc) + the certificate of (expected) graduation
-          Completion of the August 2025 Graduate Survey (Click)
*  Please make sure to complete the survey in advance, as long wait times may occur due to students filling it out on-site before picking up their gowns. Your submission status will be verified on the spot. 
-          Gown laundry/storage fee: Waived for UIC students. DO NOT MAKE PAYMENT. If you have already paid, the fee will be refunded to your bank account registered in the Yonsei portal during September.
       5)              Pickup by Proxy: Graduate should submit this Proxy Pickup Request form (click) in advance, providing the proxy's name, date of birth, and contact information.Proxy should bring their own ID card with photo and DOB, and be able to provide the graduate's student ID number.
       6)              FAQs:
-          Gowns and caps can be borrowed/returned only once during the period.
-          Early/late pickup is not allowed.
-          Non-graduating students cannot rent gowns.
  B. Graduation Album
      It is not distributed in August.
     Please contact 세븐칼라사진 if you have question
     ☎ 02-776-6666 (Weekdays 9:00–18:00, Closed on weekends & holidays)
  2.      Gradua",#학사
Course Withdrawal for Fall Semester 2025,"Sep 25, 2025  |  Read: 300
 Course Withdrawal for Fall Semester 2025.pdf (1.26MB)
Course Withdrawal for Fall Semester 2025
1. Course Withdrawal Period: 2025. 10. 13. (Mon) 09:00 ~ 10. 15. (Wed) 23:59
※ Please note that course withdrawals will take place before the mid-term examination period. Withdrawal application details CANNOT be changed after the specified deadline.
2. How to
3. Notes
a. When a student withdraws from a course, he/she cannot add a new course instead.
b. Students must be enrolled in at least one course after the withdrawal becomes effective.
c. Withdrawn courses will be exempt from GPA evaluation.
d. Withdrawn courses will remain on your personal class schedule timetable.
e. From the 2009 academic year, withdrawn courses will not appear on the transcript.
f. Students with course withdrawals are not eligible to apply for extra credits in the next semester and for academic honor roll though their GPA may meet the requirements.
g. After withdrawing from a course during the designated withdrawal period, verify that the course has indeed been withdrawn by checking the course enrollment list on the Yonsei Portal System.
(Yonsei Portal ⇒ Academic Information System ⇒ Academic Information ⇒ Courses ⇒ Course registration details)
h. If a student, admitted in 2013 and thereafter, used course repeat opportunity to enroll a course and withdraws from the course, course repeat opportunity will not be used.
i. For information regarding the withdrawal, please contact Academic Support Team at 02-2123-2090.
j. For information regarding the scholarship, please contact Student Affairs and Services Service Team at 02-2123-8191.
List",#학사
